cantidad;valor_unitario;valor_total;costo;producto;subcategoria;categoria;punto_venta;ciudad;provincia;pais;region
10;602.35;6023.5;6017.44;496HL Touring Frame - Yellow, 54;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;602.35;1204.7;1203.49;497HL Touring Frame - Blue, 46;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;602.35;1204.7;1203.49;498HL Touring Frame - Blue, 50;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
1;602.35;602.35;601.74;499HL Touring Frame - Blue, 54;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
6;602.35;3614.1;3610.46;499HL Touring Frame - Blue, 54;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;602.35;1204.7;1203.49;500HL Touring Frame - Blue, 60;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
3;602.35;1807.05;1805.23;500HL Touring Frame - Blue, 60;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;200.05;400.1;399.7;502LL Touring Frame - Blue, 50;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;200.05;400.1;399.7;502LL Touring Frame - Blue, 50;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
1;200.05;200.05;199.85;503LL Touring Frame - Blue, 54;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
3;200.05;600.15;599.56;503LL Touring Frame - Blue, 54;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
3;200.05;600.15;599.56;506LL Touring Frame - Yellow, 44;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;200.05;400.1;399.7;506LL Touring Frame - Yellow, 44;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
1;200.05;200.05;199.85;507LL Touring Frame - Yellow, 50;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;200.05;400.1;399.7;507LL Touring Frame - Yellow, 50;Touring Frames;Components;Westside Plaza;Sand City;California;United States;North America
2;31.58;63.16;46.74;523HL Touring Seat/Saddle;Saddles;Components;Westside Plaza;Sand City;California;United States;North America
1;31.58;31.58;23.37;523HL Touring Seat/Saddle;Saddles;Components;Westside Plaza;Sand City;California;United States;North America
4;728.91;2915.64;3020.6;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
10;728.91;7289.1;7551.51;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
9;1430.44;12873.96;13337.44;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
8;1430.44;11443.52;11855.5;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
6;1430.44;8582.64;8891.63;562Touring-1000 Yellow, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
3;1430.44;4291.32;4445.81;562Touring-1000 Yellow, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
4;1430.44;5721.76;5927.75;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
5;1430.44;7152.2;7409.69;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
5;445.41;2227.05;2307.22;565Touring-3000 Blue, 54;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
10;445.41;4454.1;4614.45;565Touring-3000 Blue, 54;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
8;445.41;3563.28;3691.56;566Touring-3000 Blue, 58;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
1;445.41;445.41;461.44;566Touring-3000 Blue, 58;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
10;445.41;4454.1;4614.45;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
12;430.56;5166.72;5537.34;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
8;445.41;3563.28;3691.56;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
4;445.41;1781.64;1845.78;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
5;445.41;2227.05;2307.22;570Touring-3000 Yellow, 54;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
3;445.41;1336.23;1384.33;570Touring-3000 Yellow, 54;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
2;445.41;890.82;922.89;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
11;430.56;4736.16;5075.89;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
8;1430.44;11443.52;11855.5;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
10;1430.44;14304.4;14819.38;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
4;1430.44;5721.76;5927.75;574Touring-1000 Blue, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
6;1430.44;8582.64;8891.63;574Touring-1000 Blue, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
8;1430.44;11443.52;11855.5;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
6;1430.44;8582.64;8891.63;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
3;728.91;2186.73;2265.45;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
4;728.91;2915.64;3020.6;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
5;728.91;3644.55;3775.75;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
6;728.91;4373.46;4530.9;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
11;430.56;4736.16;5075.89;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
15;408.29;6124.35;6921.67;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Westside Plaza;Sand City;California;United States;North America
3;323.99;971.97;1030.95;605Road-750 Black, 48;Road Bikes;Bikes;Sports Products Store 1;Santa Ana;California;United States;North America
1;672.29;672.29;713.08;390Road-550-W Yellow, 48;Road Bikes;Bikes;Sports Products Store 1;Santa Ana;California;United States;North America
2;5.39;10.78;6.72;481Racing Socks, M;Socks;Clothing;Sports Products Store 1;Santa Ana;California;United States;North America
7;5.39;37.73;23.54;482Racing Socks, L;Socks;Clothing;Sports Products Store 1;Santa Ana;California;United States;North America
3;32.39;97.17;124.72;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Sports Products Store 1;Santa Ana;California;United States;North America
1;1020.59;1020.59;1082.51;580Road-350-W Yellow, 40;Road Bikes;Bikes;Sports Products Store 1;Santa Ana;California;United States;North America
1;200.05;200.05;199.85;493LL Touring Frame - Yellow, 62;Touring Frames;Components;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
1;602.35;602.35;601.74;496HL Touring Frame - Yellow, 54;Touring Frames;Components;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
1;602.35;602.35;601.74;499HL Touring Frame - Blue, 54;Touring Frames;Components;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
2;200.05;400.1;399.7;502LL Touring Frame - Blue, 50;Touring Frames;Components;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
1;200.05;200.05;199.85;506LL Touring Frame - Yellow, 44;Touring Frames;Components;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
3;31.58;94.74;70.12;523HL Touring Seat/Saddle;Saddles;Components;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
2;728.91;1457.82;1510.3;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
2;1430.44;2860.88;2963.88;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
4;1430.44;5721.76;5927.75;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
6;445.41;2672.46;2768.67;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
2;1430.44;2860.88;2963.88;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
4;1430.44;5721.76;5927.75;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
5;445.41;2227.05;2307.22;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Extreme Riding Supplies;Sherman Oaks;California;United States;North America
2;323.99;647.98;687.3;605Road-750 Black, 48;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
2;323.99;647.98;687.3;606Road-750 Black, 52;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
2;323.99;647.98;687.3;606Road-750 Black, 52;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
4;5.39;21.56;27.69;225AWC Logo Cap;Caps;Clothing;Highway Bike Shop;Simi Valley;California;United States;North America
1;29.99;29.99;38.49;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Highway Bike Shop;Simi Valley;California;United States;North America
1;672.29;672.29;713.08;390Road-550-W Yellow, 48;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
3;38.1;114.3;71.25;471Classic Vest, S;Vests;Clothing;Highway Bike Shop;Simi Valley;California;United States;North America
7;2.99;20.93;13.06;477Water Bottle - 30 oz.;Bottles and Cages;Accessories;Highway Bike Shop;Simi Valley;California;United States;North America
6;5.39;32.34;20.17;482Racing Socks, L;Socks;Clothing;Highway Bike Shop;Simi Valley;California;United States;North America
3;5.39;16.17;10.09;482Racing Socks, L;Socks;Clothing;Highway Bike Shop;Simi Valley;California;United States;North America
4;72.0;288.0;179.52;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Highway Bike Shop;Simi Valley;California;United States;North America
1;4.77;4.77;2.97;484Bike Wash - Dissolver;Cleaners;Accessories;Highway Bike Shop;Simi Valley;California;United States;North America
2;32.39;64.78;83.14;490Short-Sleeve Classic Jersey, L;Jerseys;Clothing;Highway Bike Shop;Simi Valley;California;United States;North America
1;37.25;37.25;27.57;546ML Road Pedal;Pedals;Components;Highway Bike Shop;Simi Valley;California;United States;North America
2;48.59;97.18;71.92;547HL Road Pedal;Pedals;Components;Highway Bike Shop;Simi Valley;California;United States;North America
2;1020.59;2041.18;2165.02;580Road-350-W Yellow, 40;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
3;1020.59;3061.77;3247.53;580Road-350-W Yellow, 40;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
1;1020.59;1020.59;1082.51;583Road-350-W Yellow, 48;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
2;1020.59;2041.18;2165.02;583Road-350-W Yellow, 48;Road Bikes;Bikes;Highway Bike Shop;Simi Valley;California;United States;North America
1;672.29;672.29;713.08;382Road-550-W Yellow, 38;Road Bikes;Bikes;World Bike Discount Store;Trabuco Canyon;California;United States;North America
3;672.29;2016.87;2139.24;390Road-550-W Yellow, 48;Road Bikes;Bikes;World Bike Discount Store;Trabuco Canyon;California;United States;North America
7;20.99;146.93;91.6;217Sport-100 Helmet, Black;Helmets;Accessories;Eastside Department Store;Union City;California;United States;North America
1;202.33;202.33;204.63;255LL Road Frame - Black, 58;Road Frames;Components;Eastside Department Store;Union City;California;United States;North America
5;202.33;1011.65;1023.13;287LL Road Frame - Black, 52;Road Frames;Components;Eastside Department Store;Union City;California;United States;North America
4;1466.01;5864.04;6219.79;374Road-250 Black, 44;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
3;14.69;44.07;27.48;463Half-Finger Gloves, S;Gloves;Clothing;Eastside Department Store;Union City;California;United States;North America
5;14.69;73.45;45.8;465Half-Finger Gloves, M;Gloves;Clothing;Eastside Department Store;Union City;California;United States;North America
1;323.99;323.99;343.65;584Road-750 Black, 58;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
6;323.99;1943.94;2061.9;605Road-750 Black, 48;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
5;323.99;1619.95;1718.25;606Road-750 Black, 52;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
3;20.99;62.97;39.26;214Sport-100 Helmet, Red;Helmets;Accessories;Eastside Department Store;Union City;California;United States;North America
6;20.99;125.94;78.52;222Sport-100 Helmet, Blue;Helmets;Accessories;Eastside Department Store;Union City;California;United States;North America
7;5.39;37.73;48.46;225AWC Logo Cap;Caps;Clothing;Eastside Department Store;Union City;California;United States;North America
5;29.99;149.95;192.46;231Long-Sleeve Logo Jersey, M;Jerseys;Clothing;Eastside Department Store;Union City;California;United States;North America
1;29.99;29.99;38.49;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Eastside Department Store;Union City;California;United States;North America
5;29.99;149.95;192.46;237Long-Sleeve Logo Jersey, XL;Jerseys;Clothing;Eastside Department Store;Union City;California;United States;North America
1;672.29;672.29;713.08;382Road-550-W Yellow, 38;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
1;672.29;672.29;713.08;384Road-550-W Yellow, 40;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
2;672.29;1344.58;1426.16;390Road-550-W Yellow, 48;Road Bikes;Bikes;Eastside Department Store;Union City;California;United States;North America
1;356.9;356.9;360.94;418ML Road Frame-W - Yellow, 38;Road Frames;Components;Eastside Department Store;Union City;California;United States;North America
1;356.9;356.9;360.94;434ML Road Frame-W - Yellow, 44;Road Frames;Components;Eastside Department Store;Union City;California;United States;North America
2;356.9;713.8;721.89;436ML Road Frame-W - Yellow, 48;Road Frames;Components;Eastside Department Store;Union City;California;United States;North America
8;38.1;304.8;189.99;471Classic Vest, S;Vests;Clothing;Eastside Department Store;Union City;California;United States;North America
